origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,equip_type,equip_size,manufacturer,price,segment_index,route_index,sample_id
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 12:00:00,2027-01-15 15:35:00,215,CZ3176,China Southern Airlines,Business Class,330,Large Aircraft,Airbus,3355,1,1902,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 12:00:00,2027-01-15 15:35:00,215,CZ3176,China Southern Airlines,Economy,330,Large Aircraft,Airbus,1065,1,1903,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 13:00:00,2027-01-15 16:25:00,205,CZ3152,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3380,1,1904,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 13:00:00,2027-01-15 16:25:00,205,CZ3152,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,1480,1,1905,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 14:00:00,2027-01-15 17:25:00,205,CZ3158,China Southern Airlines,Business Class,350,Large Aircraft,Airbus,3355,1,1906,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 14:00:00,2027-01-15 17:25:00,205,CZ3158,China Southern Airlines,Economy,350,Large Aircraft,Airbus,1115,1,1907,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:00:00,2027-01-15 18:35:00,215,CZ3160,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3410,1,1908,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:00:00,2027-01-15 18:35:00,215,CZ3160,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,1400,1,1909,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:55:00,2027-01-15 19:20:00,205,MU6663,China Eastern Airlines,Business Class,320NEO,Medium Aircraft,Airbus,7315,1,1910,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:55:00,2027-01-15 19:20:00,205,MU6663,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1695,1,1911,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:55:00,2027-01-15 19:20:00,205,MU6663,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1695,1,1912,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:55:00,2027-01-15 19:20:00,205,MU6663,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1695,1,1913,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 15:55:00,2027-01-15 19:20:00,205,MU6663,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1695,1,1914,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 16:00:00,2027-01-15 19:25:00,205,CZ3172,China Southern Airlines,Business Class,330,Large Aircraft,Airbus,3395,1,1915,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 16:00:00,2027-01-15 19:25:00,205,CZ3172,China Southern Airlines,Economy,330,Large Aircraft,Airbus,1485,1,1916,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 16:15:00,2027-01-15 19:55:00,220,MF8349,Xiamen Airlines,Business Class,737-800,Medium Aircraft,Boeing,3320,1,1917,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 16:15:00,2027-01-15 19:55:00,220,MF8349,Xiamen Airlines,Economy,737-800,Medium Aircraft,Boeing,1130,1,1918,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:20:00,200,MU6667,China Eastern Airlines,Business Class,320NEO,Medium Aircraft,Airbus,2403,1,1919,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:20:00,200,MU6667,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1255,1,1920,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:20:00,200,MU6667,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1255,1,1921,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:20:00,200,MU6667,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1255,1,1922,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:20:00,200,MU6667,China Eastern Airlines,Economy,320NEO,Medium Aircraft,Airbus,1255,1,1923,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:30:00,210,CZ3188,China Southern Airlines,Business Class,330,Large Aircraft,Airbus,3355,1,1924,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 17:00:00,2027-01-15 20:30:00,210,CZ3188,China Southern Airlines,Economy,330,Large Aircraft,Airbus,1400,1,1925,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 18:00:00,2027-01-15 21:35:00,215,CZ3154,China Southern Airlines,Business Class,350,Large Aircraft,Airbus,3380,1,1926,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 18:00:00,2027-01-15 21:35:00,215,CZ3154,China Southern Airlines,Economy,350,Large Aircraft,Airbus,1230,1,1927,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 19:00:00,2027-01-15 22:35:00,215,CZ3174,China Southern Airlines,Business Class,330,Large Aircraft,Airbus,3380,1,1928,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 19:00:00,2027-01-15 22:35:00,215,CZ3174,China Southern Airlines,Economy,330,Large Aircraft,Airbus,1230,1,1929,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 20:00:00,2027-01-15 23:30:00,210,CZ3190,China Southern Airlines,Business Class,330,Large Aircraft,Airbus,3380,1,1930,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 20:00:00,2027-01-15 23:30:00,210,CZ3190,China Southern Airlines,Economy,330,Large Aircraft,Airbus,1315,1,1931,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 21:05:00,2027-01-16 00:35:00,210,MU6669,China Eastern Airlines,Business Class,321,Medium Aircraft,Airbus,2219,1,1932,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 21:05:00,2027-01-16 00:35:00,210,MU6669,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,1933,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 21:05:00,2027-01-16 00:35:00,210,MU6669,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,1934,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 21:05:00,2027-01-16 00:35:00,210,MU6669,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,1935,
Beijing,Shenzhen,2027-01-15,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2027-01-15 21:05:00,2027-01-16 00:35:00,210,MU6669,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,1936,
Shenzhen,Beijing,2025-11-12,HGH,Xiaoshan International Airport,PEK,Beijing Capital International Airport,2025-11-12 21:10:00,2025-11-12 23:40:00,150,HU7678,Hainan Airlines | Hainan Airlines,Economy,787,Large Aircraft,Boeing,699,2,402,"58,92,107"
Shenzhen,Beijing,2025-11-12,SHA,Hongqiao International Airport,PKX,Beijing Daxing International Airport,2025-11-12 20:40:00,2025-11-12 22:55:00,135,MU8230,China Eastern Airlines,Economy,737,Medium Aircraft,Boeing,500,2,397,"58,92,107"
Shenzhen,Beijing,2025-11-12,SHA,Hongqiao International Airport,PKX,Beijing Daxing International Airport,2025-11-12 20:40:00,2025-11-12 22:55:00,135,MU8230,China Eastern Airlines,Economy,737,Medium Aircraft,Boeing,500,2,399,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,HGH,Xiaoshan International Airport,2025-11-12 15:20:00,2025-11-12 17:20:00,120,HU7395,Hainan Airlines | Hainan Airlines,Economy,787,Large Aircraft,Boeing,699,1,402,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2025-11-12 13:55:00,2025-11-12 18:50:00,295,CA3411,Air China,Economy,320,Medium Aircraft,Airbus,1080,1,395,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2025-11-12 13:55:00,2025-11-12 18:50:00,295,KY9209,Kunming Airlines,Economy,320,Medium Aircraft,Airbus,1080,1,394,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PKX,Beijing Daxing International Airport,2025-11-12 12:10:00,2025-11-12 15:15:00,185,G59274,China Express Airlines,Economy,737,Medium Aircraft,Boeing,1160,1,393,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PKX,Beijing Daxing International Airport,2025-11-12 14:05:00,2025-11-12 17:15:00,190,KN5858,China United Airlines,Economy,737,Medium Aircraft,Boeing,1100,1,391,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PKX,Beijing Daxing International Airport,2025-11-12 15:30:00,2025-11-12 18:45:00,195,CZ3189,China Southern Airlines,Economy,777,Large Aircraft,Boeing,1000,1,388,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PKX,Beijing Daxing International Airport,2025-11-12 21:00:00,2025-11-12 23:55:00,175,3U2464,Sichuan Airlines,Economy,737,Medium Aircraft,Boeing,1000,1,383,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,PKX,Beijing Daxing International Airport,2025-11-12 21:00:00,2025-11-12 23:55:00,175,G59098,China Express Airlines,Economy,737,Medium Aircraft,Boeing,1000,1,384,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,SHA,Hongqiao International Airport,2025-11-12 12:30:00,2025-11-12 14:45:00,135,MU8432,China Eastern Airlines,Economy,330,Large Aircraft,Airbus,500,1,399,"58,92,107"
Shenzhen,Beijing,2025-11-12,SZX,Bao'an International Airport,SHA,Hongqiao International Airport,2025-11-12 16:10:00,2025-11-12 18:30:00,140,MU5354,China Eastern Airlines,Economy,737,Medium Aircraft,Boeing,500,1,397,"58,92,107"
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:10:00,2026-04-29 10:15:00,185,HU7702,Hainan Airlines | Hainan Airlines,Business Class,330,Large Aircraft,Airbus,2460,1,403,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:10:00,2026-04-29 10:15:00,185,HU7702,Hainan Airlines | Hainan Airlines,Economy,330,Large Aircraft,Airbus,1200,1,403,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,CA3401,Air China,Business Class,321,Medium Aircraft,Airbus,9860,1,404,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,CA3401,Air China,Economy,321,Medium Aircraft,Airbus,1830,1,404,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,KY9107,Kunming Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,405,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,SC9137,Shandong Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,406,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,TV6483,Tibet Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,407,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,ZH9101,Shenzhen Airlines,Business Class,321,Medium Aircraft,Airbus,2240,1,408,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 07:30:00,2026-04-29 11:00:00,210,ZH9101,Shenzhen Airlines,Economy,321,Medium Aircraft,Airbus,1280,1,408,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 08:55:00,2026-04-29 12:10:00,195,CA1306,Air China,Business Class,330,Large Aircraft,Airbus,3290,1,409,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 08:55:00,2026-04-29 12:10:00,195,CA1306,Air China,Economy,330,Large Aircraft,Airbus,1574,1,409,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 08:55:00,2026-04-29 12:10:00,195,ZH1306,Shenzhen Airlines,Economy,330,Large Aircraft,Airbus,1575,1,410,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 09:00:00,2026-04-29 12:15:00,195,HU7704,Hainan Airlines | Hainan Airlines,Business Class,737-800,Medium Aircraft,Boeing,5080,1,411,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 09:00:00,2026-04-29 12:15:00,195,HU7704,Hainan Airlines | Hainan Airlines,Economy,737-800,Medium Aircraft,Boeing,1200,1,411,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,CA3403,Air China,Business Class,320,Medium Aircraft,Airbus,9860,1,412,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,CA3403,Air China,Economy,320,Medium Aircraft,Airbus,1830,1,412,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,KY9109,Kunming Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,413,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,SC9139,Shandong Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,414,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,TV6485,Tibet Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,415,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,ZH9103,Shenzhen Airlines,Business Class,320,Medium Aircraft,Airbus,3190,1,416,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:00:00,2026-04-29 13:25:00,205,ZH9103,Shenzhen Airlines,Economy,320,Medium Aircraft,Airbus,1620,1,416,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:30:00,2026-04-29 13:45:00,195,CA1308,Air China,Business Class,350,Large Aircraft,Airbus,3290,1,417,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:30:00,2026-04-29 13:45:00,195,CA1308,Air China,Economy,350,Large Aircraft,Airbus,1574,1,417,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 10:30:00,2026-04-29 13:45:00,195,ZH1308,Shenzhen Airlines,Economy,350,Large Aircraft,Airbus,1565,1,418,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 11:25:00,2026-04-29 15:00:00,215,CA1394,Air China,Business Class,350,Large Aircraft,Airbus,3290,1,419,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 11:25:00,2026-04-29 15:00:00,215,CA1394,Air China,Economy,350,Large Aircraft,Airbus,1574,1,419,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 11:25:00,2026-04-29 15:00:00,215,ZH1394,Shenzhen Airlines,Economy,350,Large Aircraft,Airbus,1575,1,420,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,CA3405,Air China,Business Class,321,Medium Aircraft,Airbus,9860,1,421,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,CA3405,Air China,Economy,321,Medium Aircraft,Airbus,1830,1,421,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,KY9111,Kunming Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,422,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,SC9141,Shandong Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,423,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,TV6487,Tibet Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,424,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,ZH9105,Shenzhen Airlines,Business Class,321,Medium Aircraft,Airbus,2290,1,425,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 12:20:00,2026-04-29 15:45:00,205,ZH9105,Shenzhen Airlines,Economy,321,Medium Aircraft,Airbus,1380,1,425,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:00:00,2026-04-29 16:15:00,195,CA1332,Air China,Business Class,350,Large Aircraft,Airbus,2920,1,426,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:00:00,2026-04-29 16:15:00,195,CA1332,Air China,Economy,350,Large Aircraft,Airbus,1335,1,426,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:00:00,2026-04-29 16:15:00,195,ZH1332,Shenzhen Airlines,Economy,350,Large Aircraft,Airbus,1345,1,427,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:10:00,2026-04-29 16:15:00,185,HU7706,Hainan Airlines | Hainan Airlines,Business Class,787,Large Aircraft,Boeing,2180,1,428,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:10:00,2026-04-29 16:15:00,185,HU7706,Hainan Airlines | Hainan Airlines,Economy,787,Large Aircraft,Boeing,1340,1,428,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:15:00,2026-04-29 18:15:00,300,CA3411,Air China,Business Class,320,Medium Aircraft,Airbus,9860,1,429,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:15:00,2026-04-29 18:15:00,300,CA3411,Air China,Economy,320,Medium Aircraft,Airbus,1830,1,429,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:15:00,2026-04-29 18:15:00,300,KY9117,Kunming Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,430,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:15:00,2026-04-29 18:15:00,300,SC9147,Shandong Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,431,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:15:00,2026-04-29 18:15:00,300,ZH9111,Shenzhen Airlines,Business Class,320,Medium Aircraft,Airbus,2740,1,432,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:15:00,2026-04-29 18:15:00,300,ZH9111,Shenzhen Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,432,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:30:00,2026-04-29 17:00:00,210,CA1376,Air China,Business Class,330,Large Aircraft,Airbus,2920,1,433,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:30:00,2026-04-29 17:00:00,210,CA1376,Air China,Economy,330,Large Aircraft,Airbus,1335,1,433,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 13:30:00,2026-04-29 17:00:00,210,ZH1376,Shenzhen Airlines,Economy,330,Large Aircraft,Airbus,1345,1,434,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:00:00,2026-04-29 17:15:00,195,CA1368,Air China,Business Class,330,Large Aircraft,Airbus,3290,1,435,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:00:00,2026-04-29 17:15:00,195,CA1368,Air China,Economy,330,Large Aircraft,Airbus,1574,1,435,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:00:00,2026-04-29 17:15:00,195,ZH1368,Shenzhen Airlines,Economy,330,Large Aircraft,Airbus,1575,1,436,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,CA3407,Air China,Business Class,330,Large Aircraft,Airbus,9860,1,437,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,CA3407,Air China,Economy,330,Large Aircraft,Airbus,1830,1,437,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,KY9113,Kunming Airlines,Economy,330,Large Aircraft,Airbus,1830,1,438,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,SC9143,Shandong Airlines,Economy,330,Large Aircraft,Airbus,1830,1,439,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,TV6489,Tibet Airlines,Economy,330,Large Aircraft,Airbus,1830,1,440,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,ZH9107,Shenzhen Airlines,Business Class,330,Large Aircraft,Airbus,2530,1,441,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 14:20:00,2026-04-29 17:45:00,205,ZH9107,Shenzhen Airlines,Economy,330,Large Aircraft,Airbus,1570,1,441,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 15:00:00,2026-04-29 18:15:00,195,CA1384,Air China,Business Class,787,Large Aircraft,Boeing,2920,1,442,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 15:00:00,2026-04-29 18:15:00,195,CA1384,Air China,Economy,787,Large Aircraft,Boeing,1335,1,442,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 15:00:00,2026-04-29 18:15:00,195,ZH1384,Shenzhen Airlines,Economy,787,Large Aircraft,Boeing,1345,1,443,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 16:00:00,2026-04-29 19:15:00,195,CA1314,Air China,Business Class,330,Large Aircraft,Airbus,3290,1,444,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 16:00:00,2026-04-29 19:15:00,195,CA1314,Air China,Economy,330,Large Aircraft,Airbus,1574,1,444,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 16:00:00,2026-04-29 19:15:00,195,ZH1314,Shenzhen Airlines,Economy,330,Large Aircraft,Airbus,1565,1,445,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 16:10:00,2026-04-29 19:15:00,185,HU7708,Hainan Airlines | Hainan Airlines,Business Class,787,Large Aircraft,Boeing,2540,1,446,
Shenzhen,Beijing,2026-04-29,SZX,Bao'an International Airport,PEK,Beijing Capital International Airport,2026-04-29 16:10:00,2026-04-29 19:15:00,185,HU7708,Hainan Airlines | Hainan Airlines,Economy,787,Large Aircraft,Boeing,1300,1,446,
