origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,price,segment_index,route_index,sample_id
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:12:00,2026-04-24 15:12:00,60,C7660,Intercity,Second Class Seat,70,1,21880,104720
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:29:00,2026-04-24 15:42:00,73,C7662,Intercity,No Seat,70,1,21882,104727
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:29:00,2026-04-24 15:42:00,73,C7662,Intercity,Second Class Seat,70,1,21882,104726
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:42:00,2026-04-24 15:57:00,75,C7664,Intercity,First Class Seat,90,1,21883,104729
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:42:00,2026-04-24 15:57:00,75,C7664,Intercity,No Seat,70,1,21883,104731
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:42:00,2026-04-24 15:57:00,75,C7664,Intercity,Second Class Seat,70,1,21883,104730
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:57:00,2026-04-24 16:11:00,74,C7666,Intercity,No Seat,70,1,21885,104738
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 14:57:00,2026-04-24 16:11:00,74,C7666,Intercity,Second Class Seat,70,1,21885,104737
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:09:00,2026-04-24 16:05:00,56,G398,High-Speed Rail,Business Class Seat,205,1,21887,104743
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:09:00,2026-04-24 16:05:00,56,G398,High-Speed Rail,First Class Seat,90,1,21887,104744
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:09:00,2026-04-24 16:05:00,56,G398,High-Speed Rail,No Seat,70,1,21887,104746
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:09:00,2026-04-24 16:05:00,56,G398,High-Speed Rail,Second Class Seat,70,1,21887,104745
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:14:00,2026-04-24 16:23:00,69,C7668,Intercity,No Seat,70,1,21888,104749
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:14:00,2026-04-24 16:23:00,69,C7668,Intercity,Second Class Seat,70,1,21888,104748
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:21:00,2026-04-24 16:49:00,88,C7670,Intercity,No Seat,70,1,21889,104752
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:21:00,2026-04-24 16:49:00,88,C7670,Intercity,Second Class Seat,70,1,21889,104751
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:31:00,2026-04-24 16:54:00,83,C7672,Intercity,No Seat,70,1,21891,104758
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:31:00,2026-04-24 16:54:00,83,C7672,Intercity,Second Class Seat,70,1,21891,104757
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:39:00,2026-04-24 16:36:00,57,G6108,High-Speed Rail,Business Class Seat,205,1,21893,104763
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:39:00,2026-04-24 16:36:00,57,G6108,High-Speed Rail,First Class Seat,90,1,21893,104764
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:39:00,2026-04-24 16:36:00,57,G6108,High-Speed Rail,No Seat,70,1,21893,104766
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:39:00,2026-04-24 16:36:00,57,G6108,High-Speed Rail,Second Class Seat,70,1,21893,104765
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:49:00,2026-04-24 16:59:00,70,C7674,Intercity,No Seat,70,1,21895,104774
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 15:49:00,2026-04-24 16:59:00,70,C7674,Intercity,Second Class Seat,70,1,21895,104773
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:14:00,2026-04-24 17:10:00,56,D3666,EMU,First Class Seat,90,1,21897,104779
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:14:00,2026-04-24 17:10:00,56,D3666,EMU,No Seat,70,1,21897,104781
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:14:00,2026-04-24 17:10:00,56,D3666,EMU,Second Class Seat,70,1,21897,104780
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:20:00,2026-04-24 17:34:00,74,C7678,Intercity,No Seat,70,1,21898,104784
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:20:00,2026-04-24 17:34:00,74,C7678,Intercity,Second Class Seat,70,1,21898,104783
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:30:00,2026-04-24 17:43:00,73,C7680,Intercity,No Seat,70,1,21899,104787
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:30:00,2026-04-24 17:43:00,73,C7680,Intercity,Second Class Seat,70,1,21899,104786
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:44:00,2026-04-24 17:59:00,75,C7682,Intercity,No Seat,70,1,21902,104796
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:44:00,2026-04-24 17:59:00,75,C7682,Intercity,Second Class Seat,70,1,21902,104795
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:58:00,2026-04-24 18:06:00,68,C7684,Intercity,No Seat,70,1,21905,104805
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 16:58:00,2026-04-24 18:06:00,68,C7684,Intercity,Second Class Seat,70,1,21905,104804
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:16:00,2026-04-24 18:12:00,56,G6340,High-Speed Rail,Business Class Seat,205,1,21906,104807
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:16:00,2026-04-24 18:12:00,56,G6340,High-Speed Rail,First Class Seat,90,1,21906,104808
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:16:00,2026-04-24 18:12:00,56,G6340,High-Speed Rail,No Seat,70,1,21906,104810
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:16:00,2026-04-24 18:12:00,56,G6340,High-Speed Rail,Second Class Seat,70,1,21906,104809
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:39:00,2026-04-24 18:56:00,77,C7688,Intercity,First Class Seat,90,1,21907,104812
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:39:00,2026-04-24 18:56:00,77,C7688,Intercity,No Seat,70,1,21907,104814
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 17:39:00,2026-04-24 18:56:00,77,C7688,Intercity,Second Class Seat,70,1,21907,104813
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:00:00,2026-04-24 19:11:00,71,C7690,Intercity,No Seat,70,1,21909,104821
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:00:00,2026-04-24 19:11:00,71,C7690,Intercity,Second Class Seat,70,1,21909,104820
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:08:00,2026-04-24 19:09:00,61,D942,EMU,EMU Sleeper,300,1,21910,104825
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:08:00,2026-04-24 19:09:00,61,D942,EMU,No Seat,70,1,21910,104824
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:08:00,2026-04-24 19:09:00,61,D942,EMU,Second Class Seat,70,1,21910,104823
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:13:00,2026-04-24 19:03:00,50,D7140,EMU,Business Class Seat,205,1,21911,104827
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:13:00,2026-04-24 19:03:00,50,D7140,EMU,First Class Seat,90,1,21911,104828
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:13:00,2026-04-24 19:03:00,50,D7140,EMU,No Seat,70,1,21911,104830
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:13:00,2026-04-24 19:03:00,50,D7140,EMU,Second Class Seat,70,1,21911,104829
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:18:00,2026-04-24 19:21:00,63,C7692,Intercity,No Seat,70,1,21912,104833
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:18:00,2026-04-24 19:21:00,63,C7692,Intercity,Second Class Seat,70,1,21912,104832
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:24:00,2026-04-24 19:33:00,69,C7694,Intercity,No Seat,70,1,21913,104836
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:24:00,2026-04-24 19:33:00,69,C7694,Intercity,Second Class Seat,70,1,21913,104835
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:33:00,2026-04-24 19:43:00,70,C7696,Intercity,No Seat,70,1,21914,104839
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:33:00,2026-04-24 19:43:00,70,C7696,Intercity,Second Class Seat,70,1,21914,104838
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:45:00,2026-04-24 19:41:00,56,D7138,EMU,First Class Seat,90,1,21917,104847
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:45:00,2026-04-24 19:41:00,56,D7138,EMU,No Seat,70,1,21917,104849
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:45:00,2026-04-24 19:41:00,56,D7138,EMU,Second Class Seat,70,1,21917,104848
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:53:00,2026-04-24 19:55:00,62,C7698,Intercity,No Seat,70,1,21918,104852
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 18:53:00,2026-04-24 19:55:00,62,C7698,Intercity,Second Class Seat,70,1,21918,104851
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:01:00,2026-04-24 20:23:00,82,C7700,Intercity,No Seat,70,1,21919,104855
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:01:00,2026-04-24 20:23:00,82,C7700,Intercity,Second Class Seat,70,1,21919,104854
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:10:00,2026-04-24 20:06:00,56,D924,EMU,EMU Sleeper,270,1,21921,104862
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:10:00,2026-04-24 20:06:00,56,D924,EMU,No Seat,70,1,21921,104861
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:10:00,2026-04-24 20:06:00,56,D924,EMU,Second Class Seat,70,1,21921,104860
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:34:00,2026-04-24 20:44:00,70,C7704,Intercity,No Seat,70,1,21922,104865
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:34:00,2026-04-24 20:44:00,70,C7704,Intercity,Second Class Seat,70,1,21922,104864
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:48:00,2026-04-24 21:05:00,77,C7706,Intercity,No Seat,70,1,21924,104871
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 19:48:00,2026-04-24 21:05:00,77,C7706,Intercity,Second Class Seat,70,1,21924,104870
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:00:00,2026-04-24 21:11:00,71,C7708,Intercity,No Seat,70,1,21925,104874
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:00:00,2026-04-24 21:11:00,71,C7708,Intercity,Second Class Seat,70,1,21925,104873
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:10:00,2026-04-24 21:25:00,75,C7710,Intercity,No Seat,70,1,21926,104877
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:10:00,2026-04-24 21:25:00,75,C7710,Intercity,Second Class Seat,70,1,21926,104876
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:15:00,2026-04-24 21:31:00,76,C7604,Intercity,No Seat,70,1,21928,104883
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:15:00,2026-04-24 21:31:00,76,C7604,Intercity,Second Class Seat,70,1,21928,104882
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:23:00,2026-04-24 21:19:00,56,G6334,High-Speed Rail,Business Class Seat,205,1,21929,104885
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:23:00,2026-04-24 21:19:00,56,G6334,High-Speed Rail,First Class Seat,90,1,21929,104886
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:23:00,2026-04-24 21:19:00,56,G6334,High-Speed Rail,No Seat,70,1,21929,104888
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:23:00,2026-04-24 21:19:00,56,G6334,High-Speed Rail,Second Class Seat,70,1,21929,104887
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:29:00,2026-04-24 21:41:00,72,C7712,Intercity,No Seat,70,1,21931,104894
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:29:00,2026-04-24 21:41:00,72,C7712,Intercity,Second Class Seat,70,1,21931,104893
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:40:00,2026-04-24 21:57:00,77,C7714,Intercity,No Seat,70,1,21932,104897
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:40:00,2026-04-24 21:57:00,77,C7714,Intercity,Second Class Seat,70,1,21932,104896
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:50:00,2026-04-24 22:02:00,72,C7716,Intercity,No Seat,70,1,21934,104903
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 20:50:00,2026-04-24 22:02:00,72,C7716,Intercity,Second Class Seat,70,1,21934,104902
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:10:00,2026-04-24 22:09:00,59,D7102,EMU,Business Class Seat,205,1,21937,104911
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:10:00,2026-04-24 22:09:00,59,D7102,EMU,First Class Seat,90,1,21937,104912
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:10:00,2026-04-24 22:09:00,59,D7102,EMU,No Seat,70,1,21937,104914
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:10:00,2026-04-24 22:09:00,59,D7102,EMU,Second Class Seat,70,1,21937,104913
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:17:00,2026-04-24 22:23:00,66,C7720,Intercity,No Seat,70,1,21938,104917
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:17:00,2026-04-24 22:23:00,66,C7720,Intercity,Second Class Seat,70,1,21938,104916
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:25:00,2026-04-24 22:33:00,68,C7722,Intercity,No Seat,70,1,21939,104920
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:25:00,2026-04-24 22:33:00,68,C7722,Intercity,Second Class Seat,70,1,21939,104919
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:33:00,2026-04-24 22:38:00,65,C7602,Intercity,No Seat,70,1,21941,104926
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:33:00,2026-04-24 22:38:00,65,C7602,Intercity,Second Class Seat,70,1,21941,104925
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:42:00,2026-04-24 22:43:00,61,C7724,Intercity,No Seat,70,1,21943,104932
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:42:00,2026-04-24 22:43:00,61,C7724,Intercity,Second Class Seat,70,1,21943,104931
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:55:00,2026-04-24 22:50:00,55,D7116,EMU,First Class Seat,90,1,21946,104940
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:55:00,2026-04-24 22:50:00,55,D7116,EMU,No Seat,70,1,21946,104942
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 21:55:00,2026-04-24 22:50:00,55,D7116,EMU,Second Class Seat,70,1,21946,104941
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:00:00,2026-04-24 22:58:00,58,C7726,Intercity,No Seat,70,1,21947,104945
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:00:00,2026-04-24 22:58:00,58,C7726,Intercity,Second Class Seat,70,1,21947,104944
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:06:00,2026-04-24 23:03:00,57,C7728,Intercity,No Seat,70,1,21948,104948
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:06:00,2026-04-24 23:03:00,57,C7728,Intercity,Second Class Seat,70,1,21948,104947
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:15:00,2026-04-24 23:11:00,56,D7130,EMU,Business Class Seat,205,1,21949,104950
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:15:00,2026-04-24 23:11:00,56,D7130,EMU,First Class Seat,90,1,21949,104951
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:15:00,2026-04-24 23:11:00,56,D7130,EMU,No Seat,70,1,21949,104953
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:15:00,2026-04-24 23:11:00,56,D7130,EMU,Second Class Seat,70,1,21949,104952
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:25:00,2026-04-24 23:21:00,56,D7192,EMU,Business Class Seat,205,1,21951,104958
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:25:00,2026-04-24 23:21:00,56,D7192,EMU,First Class Seat,90,1,21951,104959
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:25:00,2026-04-24 23:21:00,56,D7192,EMU,No Seat,70,1,21951,104961
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:25:00,2026-04-24 23:21:00,56,D7192,EMU,Second Class Seat,70,1,21951,104960
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:35:00,2026-04-24 23:30:00,55,D7134,EMU,Business Class Seat,205,1,21952,104963
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:35:00,2026-04-24 23:30:00,55,D7134,EMU,First Class Seat,90,1,21952,104964
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:35:00,2026-04-24 23:30:00,55,D7134,EMU,No Seat,70,1,21952,104966
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:35:00,2026-04-24 23:30:00,55,D7134,EMU,Second Class Seat,70,1,21952,104965
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:41:00,2026-04-24 23:39:00,58,C7730,Intercity,No Seat,70,1,21953,104969
Zhuhai,Guangzhou,2026-04-24,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2026-04-24 22:41:00,2026-04-24 23:39:00,58,C7730,Intercity,Second Class Seat,70,1,21953,104968
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 07:39:00,2026-04-30 08:31:00,52,C7610,Intercity,No Seat,65,1,21702,104114
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 07:39:00,2026-04-30 08:31:00,52,C7610,Intercity,Second Class Seat,65,1,21702,104113
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 07:48:00,2026-04-30 09:10:00,82,C7612,Intercity,No Seat,65,1,21703,104117
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 07:48:00,2026-04-30 09:10:00,82,C7612,Intercity,Second Class Seat,65,1,21703,104116
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 08:17:00,2026-04-30 09:49:00,92,C7614,Intercity,First Class Seat,85,1,21708,104137
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 08:17:00,2026-04-30 09:49:00,92,C7614,Intercity,No Seat,65,1,21708,104139
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 08:17:00,2026-04-30 09:49:00,92,C7614,Intercity,Second Class Seat,65,1,21708,104138
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 08:59:00,2026-04-30 10:05:00,66,C7616,Intercity,No Seat,65,1,21712,104153
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 08:59:00,2026-04-30 10:05:00,66,C7616,Intercity,Second Class Seat,65,1,21712,104152
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 09:33:00,2026-04-30 10:37:00,64,C7620,Intercity,No Seat,65,1,21717,104170
Zhuhai,Guangzhou,2026-04-30,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2026-04-30 09:33:00,2026-04-30 10:37:00,64,C7620,Intercity,Second Class Seat,65,1,21717,104169
