origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index,sample_id
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 08:00:00,2026-05-05 11:20:00,200,MF1093,Xiamen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1410,1,514,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 08:00:00,2026-05-05 11:20:00,200,MU3021,China Eastern Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1490,1,515,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:00:00,2026-05-05 11:25:00,205,CA1331,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,3100,2,440,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:00:00,2026-05-05 11:25:00,205,CA1331,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1260,1,440,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:00:00,2026-05-05 11:25:00,205,ZH1331,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,444,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:30:00,2026-05-05 11:50:00,200,HU7701,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,789,Large Aircraft,Boeing,4990,2,442,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:30:00,2026-05-05 11:50:00,200,HU7701,Hainan Airlines | Hainan Airlines,Economy,Sufficient,789,Large Aircraft,Boeing,1390,1,442,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:30:00,2026-05-05 11:55:00,205,CA1375,Air China,Business Class,Sufficient,350,Large Aircraft,Airbus,3100,2,443,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:30:00,2026-05-05 11:55:00,205,CA1375,Air China,Economy,Sufficient,350,Large Aircraft,Airbus,1370,1,443,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 08:30:00,2026-05-05 11:55:00,205,ZH1375,Shenzhen Airlines,Economy,Sufficient,350,Large Aircraft,Airbus,1830,1,441,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:20:00,200,3U1054,Sichuan Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7990,2,516,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:20:00,200,3U1054,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1900,1,516,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:20:00,200,CZ3156,China Southern Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,3380,2,517,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:20:00,200,CZ3156,China Southern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1570,1,517,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:20:00,200,MF1062,Xiamen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,4980,2,518,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:20:00,200,MF1062,Xiamen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1580,1,518,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:25:00,205,MU6295,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,1750,2,523,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 09:00:00,2026-05-05 12:25:00,205,MU6295,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1450,1,523,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:15:00,2026-05-05 12:35:00,200,CA1367,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,3100,2,445,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:15:00,2026-05-05 12:35:00,200,CA1367,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1360,1,445,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:15:00,2026-05-05 12:35:00,200,ZH1367,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,446,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,CA3576,Air China,Business Class,Sufficient,320,Medium Aircraft,Airbus,9860,2,447,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,CA3576,Air China,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,447,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,KY9122,Kunming Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,448,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,SC9152,Shandong Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,449,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,TV6496,Tibet Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,450,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,ZH9116,Shenzhen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,2720,2,451,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:20:00,2026-05-05 12:50:00,210,ZH9116,Shenzhen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1620,1,451,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:30:00,2026-05-05 12:45:00,195,HU7703,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,787,Large Aircraft,Boeing,3190,2,452,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 09:30:00,2026-05-05 12:45:00,195,HU7703,Hainan Airlines | Hainan Airlines,Economy,Sufficient,787,Large Aircraft,Boeing,1330,1,452,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,3U1072,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,520,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,3U1072,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1400,1,520,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,CZ3192,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3380,2,521,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,CZ3192,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1400,1,521,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,MF1091,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,522,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,MF1091,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1410,1,522,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:15:00,195,MU3020,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1490,1,519,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:25:00,205,CA1383,Air China,Business Class,Sufficient,350,Large Aircraft,Airbus,4020,2,453,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:25:00,205,CA1383,Air China,Economy,Sufficient,350,Large Aircraft,Airbus,1480,1,453,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 10:00:00,2026-05-05 13:25:00,205,ZH1383,Shenzhen Airlines,Economy,Sufficient,350,Large Aircraft,Airbus,1830,1,454,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 10:55:00,2026-05-05 14:25:00,210,CA1313,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,3650,2,455,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 10:55:00,2026-05-05 14:25:00,210,CA1313,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1480,1,455,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 10:55:00,2026-05-05 14:25:00,210,ZH1313,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,456,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,3U1060,Sichuan Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7990,2,524,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,3U1060,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1900,1,524,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,CZ3168,China Southern Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7200,2,525,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,CZ3168,China Southern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1570,1,525,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,HO7363,Juneyao Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,8010,2,526,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,HO7363,Juneyao Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,2020,1,526,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,MF1073,Xiamen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7990,2,527,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,MF1073,Xiamen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1580,1,527,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 11:00:00,2026-05-05 14:25:00,205,MU3015,China Eastern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1660,1,528,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 11:30:00,2026-05-05 15:00:00,210,HU7705,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,3680,2,457,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 11:30:00,2026-05-05 15:00:00,210,HU7705,Hainan Airlines | Hainan Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1480,1,457,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,3U1066,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,529,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,3U1066,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1400,1,529,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,CZ3176,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3380,2,561,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,CZ3176,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1380,1,561,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,HO7368,Juneyao Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,8010,2,531,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,HO7368,Juneyao Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1850,1,531,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,MF1080,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,532,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:30:00,210,MF1080,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1410,1,532,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:40:00,220,CA1341,Air China,Business Class,Sufficient,777,Large Aircraft,Boeing,3650,2,460,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:40:00,220,CA1341,Air China,Economy,Sufficient,777,Large Aircraft,Boeing,1570,1,460,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:00:00,2026-05-05 15:40:00,220,ZH1341,Shenzhen Airlines,Economy,Sufficient,777,Large Aircraft,Boeing,1830,1,459,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,CA3402,Air China,Business Class,Sufficient,321,Medium Aircraft,Airbus,9860,2,458,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,CA3402,Air China,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,458,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,KY9108,Kunming Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,461,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,SC9138,Shandong Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,462,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,TV6484,Tibet Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,463,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,ZH9102,Shenzhen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3740,2,464,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 12:15:00,2026-05-05 15:50:00,215,ZH9102,Shenzhen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1620,1,464,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,3U1050,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,533,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,3U1050,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1900,1,533,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,CA1303,Air China,Business Class,Sufficient,350,Large Aircraft,Airbus,3650,2,465,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,CA1303,Air China,Economy,Sufficient,350,Large Aircraft,Airbus,2010,1,465,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,CZ3152,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3380,2,565,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,CZ3152,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1480,1,565,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,MF1058,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,535,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,MF1058,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1580,1,535,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 13:00:00,2026-05-05 16:25:00,205,ZH1303,Shenzhen Airlines,Economy,Sufficient,350,Large Aircraft,Airbus,2010,1,466,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 13:30:00,2026-05-05 16:55:00,205,HU7707,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,787,Large Aircraft,Boeing,3690,2,467,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 13:30:00,2026-05-05 16:55:00,205,HU7707,Hainan Airlines | Hainan Airlines,Economy,Sufficient,787,Large Aircraft,Boeing,1500,1,467,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,3U1056,Sichuan Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,7990,2,536,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,3U1056,Sichuan Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1900,1,536,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,CA1397,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,3650,2,468,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,CA1397,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,2010,1,468,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,CZ3158,China Southern Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,3440,2,537,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,CZ3158,China Southern Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1730,1,537,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,MF1064,Xiamen Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,4980,2,538,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,MF1064,Xiamen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1740,1,538,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:00:00,2026-05-05 17:25:00,205,ZH1397,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,2010,1,469,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,CA3404,Air China,Business Class,Sufficient,737MAX8,Medium Aircraft,Boeing,9860,2,470,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,CA3404,Air China,Economy,Sufficient,737MAX8,Medium Aircraft,Boeing,2010,1,470,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,KY9110,Kunming Airlines,Economy,Sufficient,737MAX8,Medium Aircraft,Boeing,2010,1,471,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,SC9140,Shandong Airlines,Economy,Sufficient,737MAX8,Medium Aircraft,Boeing,2010,1,472,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,TV6486,Tibet Airlines,Economy,Sufficient,737MAX8,Medium Aircraft,Boeing,2010,1,473,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,ZH9104,Shenzhen Airlines,Business Class,Sufficient,737MAX8,Medium Aircraft,Boeing,3000,2,474,
Beijing,Shenzhen,2026-05-05,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-05 14:30:00,2026-05-05 18:05:00,215,ZH9104,Shenzhen Airlines,Economy,Sufficient,737MAX8,Medium Aircraft,Boeing,1830,1,474,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:25:00,205,3U1058,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,539,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:25:00,205,3U1058,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1900,1,539,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:25:00,205,CZ3160,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3410,2,540,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:25:00,205,CZ3160,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1730,1,540,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:25:00,205,MF1066,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,541,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:25:00,205,MF1066,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1740,1,541,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:30:00,210,CA8694,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,2740,2,542,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:30:00,210,CA8694,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1520,1,542,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:30:00,210,MU6279,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,1950,2,543,
Beijing,Shenzhen,2026-05-05,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-05 15:00:00,2026-05-05 18:30:00,210,MU6279,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1650,1,543,
